Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37,Feature 38,Feature 39,Feature 40,Feature 41,Feature 42,Feature 43,Feature 44,Feature 45,Feature 46,Feature 47,Feature 48,Feature 49,Feature 50,Feature 51,Feature 52,Feature 53,Feature 54,Feature 55,Feature 56,Feature 57,Feature 58,Feature 59,Feature 60,Feature 61,Feature 62,Feature 63,Feature 64,Feature 65,Feature 66,Feature 67,Feature 68,Feature 69,Feature 70,Feature 71,Feature 72,Feature 73,Feature 74,Feature 75,Feature 76,Feature 77,Feature 78,Feature 79,Feature 80,Feature 81,Feature 82,Feature 83,Feature 84,Feature 85,Feature 86,Feature 87,Feature 88,Feature 89,Feature 90,Feature 91,Feature 92,Feature 93,Feature 94,Feature 95,Feature 96,Feature 97,Feature 98,Feature 99,Feature 100,Target
-319.014282,143.769104,77.764259,41.292011,24.545956,15.680406,12.490398,10.549397,9.132517,8.502966,7.979124,7.471842,6.70399,5.764021,4.823452,4.198779,3.933657,3.965832,3.93442,3.779907,3.565798,3.285752,2.847213,2.342295,1.806842,1.652114,1.666548,1.697644,1.710827,1.543739,1.38842,1.451046,1.268449,0.954162,0.729527,0.728284,1.005972,1.305636,1.273519,1.101665,0.912816,0.976736,1.139674,1.015288,0.949512,1.236158,1.338278,1.07328,0.787021,0.853794,1.025272,1.147474,1.18234,1.015425,0.770327,0.788973,0.986972,1.017859,0.822029,0.687599,0.713639,0.84052,0.804598,0.636797,0.525779,0.417897,0.245468,0.316912,0.531113,0.586294,0.650115,0.647107,0.517979,0.420748,0.31494,0.331102,0.362956,0.442912,0.52922,0.348705,0.184558,0.284087,0.460936,0.535483,0.394518,0.235916,0.168764,0.086794,0.053751,0.154204,0.247786,0.162556,0.037672,0.129919,0.280069,0.311536,0.203131,0.041311,-0.010162,-0.011359,COPD
-243.141983,135.448959,61.997234,45.659721,22.972137,18.71656,9.678791,10.697057,7.425299,10.237354,7.522443,9.883815,6.117401,7.523186,4.129226,5.851623,3.073774,4.702929,2.076221,3.625284,1.628187,3.280385,1.430688,3.10552,1.221402,2.924461,1.64423,2.997394,1.189107,2.709325,1.480946,2.776341,1.158868,1.8287,0.672078,1.507117,0.479696,1.607188,0.258888,0.75656,0.200467,1.226058,0.728623,1.0584,0.080949,0.529782,0.431551,0.783009,0.375675,0.627212,0.400229,0.700026,0.475828,0.51842,0.134243,0.284474,0.737868,0.938036,0.503395,0.407685,0.618274,0.482413,0.717625,0.805829,0.759066,0.178902,0.088858,-0.479107,-0.21793,-0.026908,0.586544,0.424897,0.72431,0.148972,0.211195,-0.140038,0.535262,0.298888,0.564416,-0.023445,-0.028762,-0.130565,0.659066,0.304371,0.411665,-0.071253,0.130269,-0.194463,0.391898,-0.055099,0.118778,-0.156145,0.181197,0.218417,0.70069,0.141973,0.217131,-0.275957,-0.050943,-0.330022,COPD
-327.51712,130.236664,77.362007,35.155502,17.725422,12.442124,6.584092,2.694509,6.374954,13.602351,16.208838,13.274108,9.732961,8.157669,7.006288,4.92044,2.116896,-0.401782,-0.910278,1.937904,6.098166,7.346082,4.785293,2.444938,3.230825,4.782552,3.721825,1.343764,1.114429,2.894983,3.5588,2.467837,2.004988,3.153212,3.985655,3.202753,1.98309,1.623052,1.629974,1.392247,1.435143,1.978477,2.072826,1.444221,1.215539,1.877504,2.243373,1.54553,0.764338,0.88631,1.258412,0.956687,0.453038,0.637826,1.131399,0.981249,0.340085,0.146305,0.474257,0.535279,0.168954,0.029338,0.287784,0.408742,0.223016,0.13354,0.287468,0.338401,0.125426,-0.019468,0.096147,0.14404,-0.042258,-0.112814,0.100393,0.247649,0.092569,-0.088077,0.009461,0.161103,0.048547,-0.125347,-0.013932,0.21743,0.188497,-0.06484,-0.166622,-0.021288,0.112071,0.084915,0.041854,0.095685,0.123992,0.00245,-0.136336,-0.133546,-0.075319,-0.127376,-0.246638,-0.25801,COPD
-320.846802,122.702919,68.461861,37.865932,30.776159,28.332989,23.51881,18.167208,14.886864,13.3183,11.697616,10.2373,9.002789,7.197774,5.218884,4.241766,4.074272,3.712211,3.052243,3.017124,3.623284,3.623774,2.536104,1.603152,1.722304,2.292898,2.376189,2.123214,2.111957,2.07964,1.505452,1.071393,1.469732,1.825417,1.339981,0.873307,1.063333,1.268173,0.987575,0.673931,0.971775,1.529774,1.302521,0.509706,0.423313,1.136124,1.463572,0.916728,0.25155,0.276055,0.678285,0.747319,0.584246,0.60312,0.653744,0.496584,0.249624,0.263782,0.52549,0.51386,0.234843,0.271131,0.535585,0.471546,0.19963,0.133706,0.250955,0.316553,0.258309,0.17755,0.246205,0.341045,0.233424,0.162546,0.229239,0.100521,-0.094571,-0.002791,0.211104,0.268732,0.167411,0.05175,0.13628,0.254894,0.097011,-0.042286,0.117806,0.235613,0.166099,0.101261,0.088729,0.064611,-0.010504,-0.026533,0.135917,0.272166,0.128819,-0.116337,-0.178064,-0.14848,COPD
-314.96347,111.947624,48.841259,33.35099,33.500031,24.19231,19.104033,16.863886,13.29086,11.693828,9.451129,7.389822,8.002599,7.803837,6.018239,4.545567,3.438986,2.970362,2.487564,2.273401,3.783819,4.364563,1.97885,0.295398,1.481609,2.686864,2.142975,1.577698,2.079097,2.012674,0.911345,0.808955,1.90371,2.23176,1.320755,0.399678,0.658851,1.760502,1.66911,0.547389,0.783066,1.737476,1.093939,-0.188629,0.081361,1.30541,1.49575,0.516204,-0.079171,0.236349,0.561956,0.385775,0.125634,0.175537,0.442837,0.399966,-0.227138,-0.46111,0.354577,0.832417,0.190604,-0.096798,0.236317,0.151693,0.075258,0.240333,-0.00949,-0.205505,0.022361,0.079332,0.024931,-0.019881,-0.128783,0.085092,0.225556,-0.215748,-0.282792,0.183399,0.079215,-0.26074,-0.070389,0.148231,0.159394,0.25423,0.184903,-0.027329,-0.01205,0.036731,-0.156318,-0.287032,-0.079503,0.071757,-0.002327,0.094665,0.168075,-0.015384,0.053107,0.137964,-0.181279,-0.242406,COPD
-291.461243,106.559021,39.689648,38.894768,25.245638,28.683487,18.7745,18.401533,12.465428,13.844066,9.292809,11.725671,6.406145,8.811208,3.785632,6.539081,2.92849,5.628632,1.729223,3.661891,0.949373,3.516965,1.066348,2.790669,-0.10083,1.941974,0.346503,2.472259,0.133963,2.148542,1.417061,4.158436,1.708168,1.689947,-1.393308,-0.003219,-1.533031,-0.034983,-1.209463,-0.01911,-1.066715,1.043162,0.761445,0.771825,-1.017803,-0.116355,0.216788,1.0449,-0.49855,-0.0754,0.32204,1.468789,0.741182,0.082949,-1.033857,-0.610662,0.132557,0.907957,-0.530652,-0.504702,0.693336,1.443893,1.865862,2.100865,1.570053,-0.250855,-1.872298,-3.584575,-3.116962,-1.863585,0.525236,1.716783,1.676164,0.234462,-0.330489,-0.817292,0.486227,0.594313,0.552022,-0.58431,-1.332005,-0.986196,1.42298,0.882591,0.25406,-0.498309,-0.088423,-0.504821,0.550313,0.437967,0.188259,-0.609206,0.399655,0.772014,1.159278,0.127353,-0.216857,-1.26072,-0.315637,-0.222552,COPD
-251.17543,110.729492,37.857353,37.48093,29.47613,30.822437,20.641123,19.347197,13.857433,16.822044,12.360135,13.818099,8.95861,9.265745,5.896498,8.445545,5.75968,8.35257,4.689058,4.528675,2.28778,4.465433,1.781383,3.215309,1.599532,3.03476,1.113843,2.826127,1.958036,3.349555,0.49354,1.987313,1.854241,2.955615,0.230229,0.431893,-0.798793,0.820806,0.04871,0.355981,-0.556347,1.424773,0.628436,0.065965,-0.405947,1.30963,1.148748,0.507829,-0.456839,0.02174,-0.065765,0.416282,0.08776,-0.473508,-1.11543,-0.686615,-0.134773,0.197042,0.094469,0.199794,0.313921,0.536641,0.920537,0.543392,-0.023604,-1.02225,-1.220907,-1.200564,-0.512628,-0.971682,-0.422366,0.089513,0.456932,-0.01299,0.191588,-0.445828,0.175815,0.230898,0.389993,-0.665842,-0.515571,-0.43164,0.323748,0.051896,0.221963,-0.212034,0.053394,-0.690453,-0.087967,-0.267322,0.062223,-0.229514,0.174149,-0.149683,0.505505,-0.1724,-0.240797,-0.777854,-0.754407,-0.645211,COPD
-289.754822,170.791687,83.835068,36.084366,17.60375,9.499306,7.980307,7.891228,6.988345,5.671248,5.19704,5.662957,5.594582,4.445849,3.341314,3.037363,2.67972,2.30066,2.754932,3.235347,3.074028,2.697899,2.25574,1.833971,1.286213,0.89119,1.082633,1.283136,1.149374,1.102575,1.121314,1.016744,1.000293,1.005304,0.85683,0.818022,0.890769,0.880346,0.792485,0.717355,0.70677,0.899137,0.947734,0.554695,0.395042,0.754896,0.991732,0.955681,0.876421,0.781995,0.777892,0.959244,1.044237,0.917801,0.818257,0.782433,0.74423,0.716794,0.693586,0.60001,0.484291,0.485165,0.502636,0.494954,0.44177,0.320827,0.297156,0.339367,0.349158,0.414568,0.522594,0.494609,0.417952,0.416049,0.329642,0.20205,0.173595,0.240165,0.324238,0.184644,0.020987,0.166067,0.347113,0.427123,0.444726,0.363021,0.307407,0.247526,0.225603,0.345109,0.336527,0.12703,0.018961,0.06092,0.167959,0.130193,-0.010926,-0.060354,-0.098038,-0.110624,COPD
-232.775574,146.15686,65.422752,45.164997,19.845623,15.619309,6.783184,8.762816,5.244843,8.842864,6.430154,9.540641,5.580304,7.27446,3.731627,5.885767,2.886305,5.137765,2.201947,3.910017,1.237193,2.994883,0.920272,2.713636,0.904225,2.957862,1.222034,2.739503,0.814282,2.608862,1.701071,3.296066,1.465862,2.362794,0.452971,1.339466,-0.185961,1.141976,0.14941,1.021721,0.172146,1.20434,0.451184,0.838114,-0.177439,0.664438,0.17554,0.79472,-0.173052,0.181781,0.090155,0.899223,0.536715,0.618577,0.120845,0.289332,0.569865,0.803019,0.460329,0.174194,0.406316,0.590655,0.661812,0.513567,0.970438,0.45801,0.372281,-0.233253,0.101344,0.029956,0.614206,0.366821,0.711304,0.185703,0.261241,-0.218682,0.289627,0.150819,0.611573,-0.189954,-0.195437,-0.278391,0.586116,0.299169,0.323216,-0.173504,0.235546,-0.088208,0.542194,0.17845,0.401408,-0.420745,0.236872,0.171619,0.588608,0.147489,0.229195,-0.354904,0.023328,-0.301643,COPD
-337.300415,135.920197,78.310814,34.307552,18.412016,14.802305,9.704666,7.269899,12.580098,18.823818,17.456656,11.088525,7.314783,7.172738,6.06294,2.558848,-0.814118,-2.072397,-1.043503,2.225507,5.934173,6.673354,3.659244,0.943028,1.667415,3.631281,3.231242,1.581619,1.958197,3.9742,4.344434,2.936539,2.744897,4.49776,5.196012,3.38721,1.372995,1.35751,2.253666,2.415196,2.133092,2.221042,2.105089,1.42035,1.022367,1.411872,1.516724,0.71874,0.019801,0.357188,0.917385,0.73209,0.270498,0.473339,0.939287,0.767302,0.17847,0.153946,0.627425,0.745396,0.416355,0.379401,0.678067,0.678374,0.299362,0.167435,0.389538,0.415544,0.039615,-0.201968,0.000535,0.24771,0.159946,0.018044,0.143223,0.318497,0.217898,0.022164,0.045979,0.183757,0.137564,-0.019708,-0.012612,0.142367,0.191638,0.085769,0.01026,0.07258,0.167514,0.172787,0.101673,0.031468,-0.010382,-0.001963,0.075987,0.140373,0.058775,-0.142166,-0.275337,-0.232138,COPD
-283.678314,95.137848,42.828804,32.760231,28.366957,22.03764,16.611988,17.21347,9.922516,17.73958,4.710164,14.3339,2.364767,13.057775,0.295299,9.659427,1.816436,6.135089,1.713113,2.305691,4.670164,1.425319,4.799857,-2.257094,5.401107,-0.785016,4.456161,-2.415713,1.979524,1.160516,3.249391,3.644557,1.388002,4.698106,-1.2493,2.143786,-3.822094,2.91788,-1.238716,3.566179,-0.151609,2.553298,0.723397,0.551921,1.638897,0.179071,3.007663,-0.299549,3.063209,-0.797441,2.979797,-0.405517,1.954245,-0.04884,0.753069,0.436751,0.213525,1.708528,-0.418255,1.265987,-0.973496,2.744571,0.87028,2.568832,0.252338,0.054753,-2.582647,-3.824065,-2.846644,-2.306362,0.650458,-0.824066,2.090116,-0.303749,0.419296,-1.925047,0.636393,0.458921,0.767502,-0.148114,-0.617423,-0.250498,-0.505027,1.233215,-0.289387,0.441331,-0.912172,1.310674,0.634442,0.909098,0.018112,-0.34238,0.152341,0.364999,1.506968,0.062164,0.28924,-1.088602,0.028736,-1.105673,COPD
-336.820251,110.236206,62.370033,35.637184,29.957169,27.098871,21.974791,18.040167,16.208294,14.237872,11.723143,9.874719,8.871117,7.925779,6.780515,5.724059,4.718235,3.740936,3.152053,3.177178,3.499197,3.376728,2.653155,2.136434,2.072693,1.904123,1.467735,1.299615,1.664295,2.063191,1.918056,1.465548,1.379552,1.69122,1.689624,1.403331,1.362995,1.505655,1.451452,1.220698,1.190232,1.418242,1.413548,1.225337,1.170001,1.147713,1.093426,1.124156,1.116262,0.979094,0.778131,0.540976,0.341543,0.38917,0.539425,0.564419,0.463398,0.30345,0.17656,0.206562,0.344208,0.404921,0.271113,0.108895,0.047963,0.011474,0.034349,0.134616,0.135738,0.060332,-0.041717,-0.124474,-0.06908,0.069483,0.118701,0.043861,-0.017026,0.082403,0.163008,0.097499,0.000173,-0.080762,-0.102207,0.003939,0.10749,0.05527,-0.0694,-0.109541,-0.073423,-0.052869,-0.083838,-0.081031,-0.028889,-0.009225,-0.001319,0.020828,0.024972,0.024491,0.012086,-0.004373,COPD
-293.976776,84.888847,30.239882,34.437809,21.477406,21.68339,13.105917,17.884985,9.011328,13.260039,6.59931,11.471185,3.990108,9.856469,3.2072,7.722635,2.252167,7.095031,2.101919,5.74733,2.005676,5.211416,1.699627,4.227625,1.824602,4.184414,1.234021,3.728501,1.135431,4.141915,1.237938,4.283311,0.380666,3.89903,0.368565,3.754598,-0.374859,3.523368,0.097064,3.419997,0.346287,3.149386,0.255128,2.441767,0.782211,2.458355,0.893801,1.973897,0.929468,1.759137,0.643469,1.51851,0.473723,1.638477,0.565586,1.736955,0.186745,1.658826,0.330577,1.821859,-0.09105,1.721889,-0.019922,1.456531,0.029325,1.195907,-0.095083,0.618809,-0.038939,0.51873,0.429266,0.429363,0.574814,0.332573,0.306802,0.251751,0.440029,0.307925,0.246549,0.442437,0.083868,0.451195,-0.171722,0.690941,-0.065608,0.577874,-0.169297,0.387598,-0.077105,0.593271,0.028029,0.051973,0.10261,0.178355,0.311583,-0.006438,0.269979,-0.417607,-0.139628,-0.450082,COPD
-280.702606,83.090904,31.842146,32.899178,20.365824,19.183676,15.092455,17.009781,6.160786,18.331898,2.51415,13.237601,1.538961,12.017099,-0.541976,10.96125,0.425556,7.626833,1.634767,4.556737,2.852754,3.41659,3.586903,0.92463,3.684602,1.350722,3.036543,0.4723,1.901697,3.016288,1.488995,5.095062,0.156537,5.105489,-1.945782,4.045778,-3.196267,4.938634,-1.764192,4.885277,-0.563652,3.830955,0.09663,2.297657,1.22957,1.367581,2.11906,0.821447,2.633835,0.855762,2.418657,0.819085,1.515937,1.366207,0.679979,1.684616,0.221094,2.446767,-1.199024,2.157388,-1.053993,2.935987,-0.012205,2.807428,-0.302322,0.814827,-1.806899,-1.830809,-1.984097,-0.996319,0.502861,-0.613693,1.275446,-0.118746,0.314765,-1.245946,0.480341,0.203335,0.30332,-0.146239,-0.624166,0.338995,-0.424078,1.294295,-0.443452,0.818064,-0.916135,1.141098,0.084937,0.780266,-0.072412,-0.100127,0.264374,0.362941,1.134655,-0.02719,0.398209,-0.885137,0.117365,-0.848468,COPD
-397.371368,118.69458,66.696548,45.276516,31.686512,20.864834,15.124844,12.446781,8.821787,13.1192,8.129591,12.366922,4.773026,9.203925,3.370645,7.748466,3.979639,5.51445,3.699214,2.904122,4.399335,1.639095,4.890501,-0.060466,4.469656,-0.196921,4.026415,-0.197582,2.599611,0.404739,1.906158,2.194335,0.809171,2.784026,-0.489693,2.611209,-1.468655,2.555439,-0.943055,2.310577,-0.213768,1.206768,0.212136,0.460144,1.17206,-0.562516,1.732661,-0.767451,2.063595,-1.114117,1.885234,-0.636499,1.574854,-0.297051,0.464167,0.715493,0.494568,1.517432,-0.508435,1.200529,-1.002895,1.966116,-0.241304,1.735673,0.247282,1.068644,-0.243821,-0.470597,0.081591,-0.03411,1.555005,-0.147527,1.651894,-0.325582,0.859346,-0.814057,1.016531,0.303871,0.825079,0.376007,-0.08949,0.549539,-0.203557,1.115919,-0.338612,0.677969,-0.720371,0.993991,0.105635,0.736397,-0.113207,-0.191189,0.137305,0.102299,0.995161,-0.011042,0.43009,-0.776516,0.401537,-0.655394,COPD
-341.626221,108.881203,52.271145,39.813553,29.532663,22.600719,18.389101,14.969219,12.241743,11.073771,9.127208,8.885641,6.712288,7.070062,5.511631,5.658203,4.44761,4.342221,3.410249,2.639644,2.633775,1.8504,2.404262,1.42175,2.266418,1.174964,2.062398,1.303469,1.818877,1.346301,1.674997,1.449564,0.891526,1.390633,0.531193,1.357625,0.569144,1.434913,0.50991,1.170282,0.516041,1.024336,0.753103,0.528544,0.812984,0.245695,0.822595,0.093296,0.715658,0.061153,0.93508,0.100882,0.616967,0.219213,0.479339,0.337456,0.371005,0.854975,0.193223,0.77922,-0.021808,0.810169,0.078737,0.712728,0.139999,0.517527,0.078419,0.043791,0.207264,0.022432,0.49518,-0.175907,0.674244,0.093438,0.519371,-0.319255,0.447502,0.097882,0.325978,0.111423,-0.008536,0.263681,-0.084938,0.399398,-0.241061,0.497646,-0.144394,0.539355,-0.08246,0.206533,-0.0116,0.251411,0.212557,-0.163601,0.365675,0.089864,0.336535,-0.465583,0.208282,-0.446712,COPD
-283.101044,139.52359,51.023647,27.05138,31.608023,22.702219,13.16933,7.329378,10.419957,25.803017,21.924694,16.293581,1.594879,9.196482,2.931704,3.428497,-2.361793,0.266404,-0.672262,1.269443,5.859263,2.695171,5.533745,-1.566334,4.398408,1.032673,4.407983,-2.669955,2.870831,3.029385,4.216848,3.494328,1.360103,5.0421,2.42642,4.348827,-2.23336,3.173632,0.22722,3.077277,-0.73842,2.571068,1.741983,0.503441,1.454502,0.163722,2.518815,-1.045799,2.259354,-1.027353,2.741051,-0.55533,1.532485,0.026101,1.47739,1.124111,-0.09774,1.375967,-0.22677,1.875346,-1.091022,1.86226,-0.436509,1.689571,-0.448623,0.789729,-0.211233,-0.392441,-0.071921,-0.429866,1.168508,-0.779819,1.136691,-0.795942,0.940639,-0.776062,0.997628,-0.00594,0.502398,0.188231,-0.173689,0.164636,-0.507017,0.923707,-0.541527,0.836649,-0.890798,0.637859,-0.235882,0.529999,-0.05355,0.00872,-0.081541,-0.304021,0.637931,-0.441128,0.3544,-0.750175,0.151385,-0.733142,COPD
-541.380188,68.537987,59.601707,50.445412,43.016331,36.347466,29.826488,24.326004,20.608768,18.123642,15.770091,13.168191,10.820773,9.135069,7.921435,6.961161,6.436443,6.468152,6.762479,6.85945,6.559948,5.975694,5.33924,4.811757,4.45072,4.250759,4.196474,4.214333,4.222192,4.152223,3.927944,3.517943,3.024096,2.568781,2.203348,1.938236,1.816984,1.828532,1.841598,1.714998,1.45286,1.173197,1.004121,0.966006,0.978516,0.959677,0.914665,0.893751,0.892725,0.827852,0.660425,0.449089,0.290351,0.228259,0.232258,0.235286,0.198475,0.127394,0.058411,0.018721,0.022795,0.069223,0.128937,0.162699,0.163762,0.150834,0.13326,0.100153,0.063525,0.0685,0.128563,0.181357,0.15804,0.084505,0.055204,0.104898,0.176916,0.208923,0.18575,0.12446,0.053765,0.009387,0.012741,0.058445,0.120592,0.157592,0.138046,0.084917,0.042471,0.017979,-0.011931,-0.054043,-0.095333,-0.124815,-0.141877,-0.14972,-0.156956,-0.159586,-0.148598,-0.123995,LRTI
-446.668701,52.409031,45.803581,37.098064,28.476742,21.478355,16.772306,14.298351,13.4676,13.389132,13.193544,12.361581,10.850981,8.948365,7.000417,5.248937,3.849946,2.956043,2.696686,3.053126,3.794997,4.592345,5.197286,5.504052,5.467608,5.044758,4.260144,3.294925,2.444593,1.954687,1.88904,2.138723,2.528488,2.907687,3.172022,3.251036,3.11408,2.795053,2.390346,2.006306,1.696005,1.446397,1.223044,1.017094,0.846369,0.723522,0.637384,0.565137,0.491836,0.412655,0.322379,0.212622,0.083828,-0.042266,-0.127938,-0.14376,-0.092553,-0.010798,0.055015,0.0766,0.054157,0.006657,-0.04229,-0.0714,-0.064988,-0.019367,0.051327,0.119526,0.159569,0.162553,0.139082,0.109138,0.088424,0.08152,0.084912,0.09382,0.104414,0.110584,0.102889,0.074817,0.030316,-0.017472,-0.056686,-0.085704,-0.111659,-0.141172,-0.173293,-0.200809,-0.217308,-0.222745,-0.223078,-0.225759,-0.235575,-0.252818,-0.272866,-0.287102,-0.286414,-0.265778,-0.225536,-0.168535,COPD
-467.334167,64.326691,53.037613,39.088287,26.685892,18.169716,13.856839,12.874569,13.87151,15.34135,15.983877,15.215761,13.348497,11.116513,8.992875,6.997412,5.079149,3.469543,2.538561,2.392796,2.764672,3.303619,3.854829,4.393475,4.787305,4.773665,4.212062,3.292032,2.431693,1.973337,1.982417,2.291831,2.671722,2.948723,3.029599,2.888931,2.563189,2.138858,1.718228,1.376319,1.134666,0.965575,0.823636,0.684904,0.563521,0.490111,0.474222,0.491192,0.503205,0.483107,0.41527,0.289691,0.115608,-0.059712,-0.167802,-0.172719,-0.106517,-0.042474,-0.033872,-0.083518,-0.163614,-0.244402,-0.296487,-0.285634,-0.192798,-0.045244,0.087921,0.145127,0.117612,0.04433,-0.029633,-0.081179,-0.104009,-0.096018,-0.063566,-0.030589,-0.028718,-0.072603,-0.147714,-0.222827,-0.270913,-0.279351,-0.250116,-0.199356,-0.15472,-0.14238,-0.168425,-0.212192,-0.240436,-0.230484,-0.183539,-0.121571,-0.074557,-0.066254,-0.103089,-0.170418,-0.239407,-0.280737,-0.275548,-0.218591,COPD
-454.647888,68.01281,55.773567,40.064655,25.433359,15.006797,9.785421,9.010616,10.974051,13.769748,15.859954,16.435522,15.464135,13.389392,10.70913,7.774529,4.898911,2.513419,1.081604,0.814962,1.503147,2.655541,3.805235,4.679988,5.149294,5.124888,4.591808,3.71669,2.842187,2.305536,2.236186,2.517528,2.919302,3.248263,3.396205,3.309068,2.969367,2.420046,1.775274,1.173635,0.705316,0.381404,0.167642,0.038165,-0.006018,0.038792,0.149653,0.275781,0.361666,0.36861,0.281425,0.109465,-0.107935,-0.300144,-0.385344,-0.311706,-0.092894,0.192886,0.444391,0.590466,0.617553,0.557809,0.455898,0.343622,0.235591,0.137201,0.050811,-0.022735,-0.081457,-0.117619,-0.118707,-0.07837,-0.009169,0.056654,0.08268,0.049584,-0.033595,-0.1359,-0.223094,-0.274683,-0.28837,-0.272477,-0.237132,-0.193227,-0.155944,-0.142392,-0.160791,-0.20235,-0.247129,-0.279454,-0.296603,-0.302822,-0.299163,-0.283852,-0.261886,-0.24761,-0.251372,-0.263215,-0.254692,-0.201649,COPD
-475.704498,73.903481,59.890785,42.949974,28.349552,19.039919,15.174212,15.062948,16.539637,17.784584,17.739532,16.218498,13.727744,11.004416,8.516997,6.341729,4.431839,2.925332,2.1123,2.124392,2.753251,3.597755,4.343842,4.846855,5.008147,4.7068,3.918237,2.861454,1.942267,1.513925,1.673171,2.250301,2.956388,3.541291,3.874499,3.939902,3.787136,3.48505,3.099902,2.69465,2.321709,2.005109,1.732694,1.478046,1.238563,1.046838,0.938137,0.901322,0.867981,0.759915,0.552124,0.292197,0.060647,-0.081437,-0.112663,-0.042597,0.097382,0.255991,0.376367,0.423891,0.402573,0.342827,0.276452,0.225481,0.204051,0.217074,0.252173,0.280997,0.278598,0.24364,0.198788,0.170662,0.171165,0.195621,0.230518,0.257519,0.253364,0.198699,0.096788,-0.01721,-0.093172,-0.099457,-0.043221,0.036797,0.094371,0.098275,0.04479,-0.039907,-0.111608,-0.133916,-0.103056,-0.050395,-0.018478,-0.032064,-0.087773,-0.164385,-0.237206,-0.284645,-0.289592,-0.242751,COPD
-444.05307,65.817345,54.896671,41.267097,28.957155,20.514454,16.626715,16.427288,18.222712,20.318663,21.522118,21.23053,19.316624,16.024086,11.92994,7.838312,4.524028,2.480143,1.823215,2.334497,3.575976,5.042644,6.29207,7.015797,7.066313,6.465756,5.403424,4.19208,3.163482,2.553076,2.433747,2.703184,3.120827,3.406066,3.369827,2.99722,2.417972,1.799301,1.261834,0.862393,0.604845,0.45094,0.342811,0.234925,0.112514,-0.011776,-0.11116,-0.15824,-0.141447,-0.079278,-0.011976,0.029926,0.048804,0.072942,0.129733,0.222208,0.324626,0.397527,0.410444,0.358963,0.266162,0.168261,0.098074,0.076059,0.104304,0.161525,0.206976,0.196726,0.105513,-0.056506,-0.240712,-0.375476,-0.399709,-0.299882,-0.122159,0.053462,0.157146,0.161205,0.08546,-0.021138,-0.109413,-0.15338,-0.15684,-0.142043,-0.131831,-0.139074,-0.165306,-0.202211,-0.233835,-0.242412,-0.218997,-0.173146,-0.131662,-0.124138,-0.164508,-0.240038,-0.315281,-0.350368,-0.321692,-0.231639,COPD
-439.938843,57.597183,49.04549,37.711124,26.665768,18.34409,13.878988,13.050621,14.680593,17.197386,19.160772,19.627247,18.30345,15.489206,11.867812,8.235663,5.259493,3.323396,2.49577,2.603235,3.350106,4.407832,5.44748,6.159102,6.313451,5.853794,4.93802,3.871602,2.96469,2.408926,2.237875,2.357882,2.602465,2.789121,2.781989,2.546263,2.156431,1.742212,1.410351,1.201959,1.106076,1.097025,1.154654,1.260753,1.39155,1.51862,1.612023,1.640284,1.574577,1.403115,1.145431,0.850281,0.576457,0.372284,0.265333,0.258409,0.325533,0.414235,0.464605,0.439467,0.343314,0.214453,0.098996,0.028204,0.010035,0.03009,0.05664,0.052947,-0.002104,-0.09778,-0.196498,-0.259501,-0.271544,-0.243893,-0.19777,-0.148458,-0.104021,-0.072657,-0.064137,-0.081523,-0.113721,-0.139802,-0.143302,-0.124093,-0.097449,-0.081368,-0.082951,-0.094843,-0.103969,-0.104292,-0.102101,-0.109572,-0.133613,-0.170877,-0.212252,-0.249656,-0.276757,-0.284381,-0.259414,-0.192801,COPD
